610  118990:1.000000 
611  118990:1.000000 
612  118990:1.000000 
613  118990:1.000000 
614  118990:1.000000 157789:1.000000 
615  118990:1.000000 
616  118990:2.000000 
617  118990:2.000000 
618  232574:1.000000 
619  118990:2.000000 
620  118990:2.000000 
621  118990:3.000000 
622  118990:3.000000 
623  118990:3.000000 
624  118990:4.000000 
625  118990:9.000000 
626  60909:1.000000 72728:1.000000 118990:3.000000 
627  21646:1.000000 37980:1.000000 118990:2.000000 234467:1.000000 
628  60909:1.000000 111162:1.000000 118990:2.000000 
629  232574:2.000000 
630  118990:1.000000 153584:1.000000 
631  60909:1.000000 118990:1.000000 
632  111003:1.000000 118990:1.000000 
633  37980:1.000000 60909:1.000000 107865:1.000000 118990:1.000000 234467:1.000000 
634  118990:1.000000 
635  60909:1.000000 118990:1.000000 
636  128856:1.000000 
637  78057:1.000000 196595:1.000000 234467:1.000000 
638  230160:1.000000 232574:11.000000 
639  231225:1.000000 
640  68079:1.000000 
641  4860:1.000000 
642  6309:1.000000 23387:1.000000 
643  79308:1.000000 
644  158164:1.000000 245235:1.000000 
645  245235:1.000000 
646  135318:1.000000 167977:1.000000 245235:1.000000 
647  232574:4.000000 
648  158164:1.000000 245235:1.000000 
649  158164:1.000000 165083:1.000000 245235:1.000000 
650  51776:1.000000 245235:1.000000 
651  53815:1.000000 
652  164688:1.000000 
653  92895:1.000000 232574:4.000000 
654  37980:1.000000 149049:1.000000 
655  7354:1.000000 59422:1.000000 
656  209189:1.000000 249898:1.000000 
657  60909:1.000000 
658  149049:3.000000 232574:3.000000 
659  197103:1.000000 
660  197103:1.000000 
661  197103:1.000000 232574:1.000000 
662  38895:1.000000 197103:1.000000 
663  38237:1.000000 
664  92895:1.000000 232574:2.000000 
665  38237:1.000000 
666  38237:1.000000 
667  38237:1.000000 
668  38237:2.000000 97235:1.000000 
669  38237:1.000000 
670  38237:1.000000 
671  38237:1.000000 
672  38237:2.000000 229262:1.000000 
673  38237:1.000000 217544:1.000000 
674  38237:1.000000 225286:1.000000 
675  60909:1.000000 92895:1.000000 232574:2.000000 
676  38237:1.000000 
677  38237:1.000000 
678  38237:1.000000 118990:1.000000 
679  38237:1.000000 
680  38237:2.000000 
681  38237:2.000000 
682  38237:6.000000 
683  38237:2.000000 60909:1.000000 227747:1.000000 255555:3.000000 
684  38237:1.000000 
685  38237:1.000000 
686  232574:2.000000 
687  38237:1.000000 118264:1.000000 138331:1.000000 
688  38237:1.000000 149341:1.000000 
689  38237:1.000000 246456:1.000000 
690  38237:1.000000 191676:1.000000 
691  38237:1.000000 102718:1.000000 
692  38237:1.000000 119078:1.000000 240246:1.000000 250038:1.000000 
693  38237:1.000000 184145:1.000000 
694  38237:1.000000 219416:1.000000 
695  38237:1.000000 
696  13946:1.000000 38237:1.000000 
697  180524:1.000000 232574:1.000000 
698  38237:1.000000 180524:1.000000 
699  38237:1.000000 
700  38237:2.000000 
701  38237:3.000000 
702  38237:14.000000 
703  38237:1.000000 58959:1.000000 213823:1.000000 
704  37980:1.000000 38237:1.000000 
705  38237:1.000000 
706  38237:1.000000 221691:1.000000 
707  38237:1.000000 95822:1.000000 
708  232574:1.000000 
709  38237:1.000000 212645:1.000000 
710  38237:1.000000 129244:1.000000 131849:1.000000 
711  38237:1.000000 129244:1.000000 
712  38237:1.000000 242414:1.000000 247283:1.000000 
713  229581:1.000000 232574:1.000000 
714  144364:1.000000 
715  78398:1.000000 
716  29301:1.000000 232574:1.000000 
717  156349:1.000000 
718  66379:1.000000 
719  29301:1.000000 232574:1.000000 
720  59767:1.000000 255555:1.000000 
721  131556:2.000000 
722  180081:1.000000 
723  13291:1.000000 102735:1.000000 248917:1.000000 
724  139689:1.000000 232574:1.000000 248917:1.000000 
725  30929:4.000000 
726  110663:1.000000 
727  110663:1.000000 
728  21646:1.000000 38895:1.000000 116041:1.000000 234467:1.000000 252439:1.000000 
729  28271:1.000000 
730  41577:1.000000 201618:1.000000 232574:1.000000 
731  28271:1.000000 
732  28271:2.000000 
733  28271:1.000000 78057:1.000000 131849:1.000000 132713:1.000000 
734  4173:1.000000 
735  4173:1.000000 7332:1.000000 67779:1.000000 113009:1.000000 134907:1.000000 135280:1.000000 150118:1.000000 185486:1.000000 236829:1.000000 249898:1.000000 
736  224808:1.000000 241509:1.000000 
737  31264:1.000000 60909:1.000000 65251:1.000000 113009:1.000000 232574:1.000000 
738  80247:1.000000 
739  25410:1.000000 164487:1.000000 
740  164307:1.000000 
741  107069:1.000000 
742  68079:1.000000 131849:1.000000 
743  164956:1.000000 
744  160273:1.000000 164956:1.000000 
745  217578:1.000000 234467:1.000000 
746  188801:1.000000 224221:1.000000 
747  150247:1.000000 212689:1.000000 221414:2.000000 
748  99723:1.000000 
749  217929:1.000000 236538:1.000000 
750  68079:1.000000 231225:1.000000 
751  65989:1.000000 
752  165004:1.000000 
753  99814:1.000000 
754  57884:1.000000 154630:1.000000 238005:1.000000 
755  207605:1.000000 
756  207605:1.000000 
757  149049:1.000000 232574:1.000000 
758  207605:1.000000 
759  207605:1.000000 
760  207605:1.000000 
761  165083:1.000000 207605:1.000000 
762  180524:1.000000 205703:1.000000 
763  139324:1.000000 
764  149049:1.000000 232574:1.000000 
765  180081:1.000000 
766  25155:1.000000 102718:1.000000 160324:1.000000 
767  248968:1.000000 257711:1.000000 
768  118759:1.000000 
769  215215:2.000000 
770  164688:1.000000 
771  96362:1.000000 
772  208150:1.000000 
773  149049:1.000000 232574:1.000000 
774  234467:1.000000 
775  164688:1.000000 
776  160638:1.000000 
777  96592:1.000000 
778  96592:1.000000 
779  143711:1.000000 207605:1.000000 
780  155162:1.000000 
781  155162:2.000000 
782  232574:1.000000 
783  155162:2.000000 158745:1.000000 
784  150199:1.000000 
785  247283:1.000000 
786  34410:1.000000 
787  14387:1.000000 68079:1.000000 107069:1.000000 215454:1.000000 
788  102718:1.000000 129752:1.000000 
789  102718:1.000000 129752:1.000000 
790  91567:1.000000 102718:1.000000 135256:1.000000 
791  26124:1.000000 102718:1.000000 
792  102718:1.000000 102735:1.000000 
793  37980:1.000000 
794  102718:1.000000 
795  102718:1.000000 166988:1.000000 
796  91567:1.000000 102718:1.000000 
797  102718:1.000000 221691:1.000000 
798  102718:1.000000 
799  26124:1.000000 102718:1.000000 
800  102718:1.000000 
801  26124:1.000000 102718:1.000000 
802  37980:1.000000 70649:1.000000 164688:1.000000 
803  217544:1.000000 
804  80242:1.000000 
805  80242:1.000000 
806  80242:1.000000 142610:1.000000 
807  25324:1.000000 
808  113009:1.000000 
809  71061:1.000000 102810:1.000000 113009:1.000000 230081:1.000000 
810  86019:1.000000 
811  37980:1.000000 207605:1.000000 
812  165939:1.000000 
813  221414:1.000000 
814  175107:1.000000 
815  17566:1.000000 
816  2596:1.000000 171125:1.000000 
817  31106:1.000000 113009:1.000000 
818  31106:2.000000 113009:2.000000 
819  31106:1.000000 132704:1.000000 
820  2925:1.000000 
821  37980:1.000000 78147:1.000000 
822  2925:1.000000 
823  2925:1.000000 
824  2925:1.000000 40130:1.000000 
825  2925:1.000000 
826  2925:1.000000 134845:1.000000 180081:1.000000 249898:1.000000 
827  149049:1.000000 255555:1.000000 
828  21854:1.000000 255555:1.000000 
829  4019:1.000000 
830  37980:1.000000 139689:1.000000 248917:1.000000 
831  4019:1.000000 60909:1.000000 
832  217614:1.000000 
833  5783:1.000000 
834  60909:1.000000 
835  173471:1.000000 
836  1236:1.000000 99159:1.000000 
837  135836:1.000000 
838  37980:1.000000 
839  27922:1.000000 112277:1.000000 131849:1.000000 
840  129826:1.000000 
841  30117:1.000000 150324:1.000000 
842  153856:1.000000 
843  32424:1.000000 165939:1.000000 232574:1.000000 
844  37980:1.000000 144819:1.000000 
845  60909:1.000000 
846  82732:1.000000 
847  141302:1.000000 
848  166861:1.000000 
849  37980:1.000000 149049:3.000000 
850  38237:1.000000 
851  38237:1.000000 
852  129351:1.000000 
853  17202:1.000000 
854  130011:1.000000 
855  130011:1.000000 
856  37980:1.000000 130011:1.000000 
857  130025:1.000000 
858  130025:1.000000 
859  37980:1.000000 
860  19367:1.000000 
861  139526:1.000000 
862  135102:1.000000 
863  37980:1.000000 72024:1.000000 
864  25449:1.000000 
865  25449:1.000000 
866  236097:1.000000 
867  133963:1.000000 
868  180081:1.000000 232574:1.000000 
869  139055:1.000000 
870  145759:1.000000 
871  79555:1.000000 149049:1.000000 
872  79555:1.000000 
873  180081:1.000000 232574:1.000000 
874  232574:1.000000 
875  71195:1.000000 
876  24871:1.000000 95305:1.000000 
877  95164:1.000000 
878  154379:1.000000 
879  25721:1.000000 
880  25721:1.000000 
881  180081:1.000000 232574:1.000000 
882  25721:1.000000 54280:1.000000 
883  25721:1.000000 
884  59767:1.000000 
885  209289:1.000000 
886  90543:1.000000 
887  153584:1.000000 
888  221414:1.000000 
889  180081:1.000000 232574:1.000000 
890  88834:1.000000 
891  180081:1.000000 
892  134929:1.000000 
893  38237:1.000000 
894  38237:1.000000 
895  38237:1.000000 
896  38237:1.000000 
897  112238:1.000000 180081:1.000000 198304:1.000000 232574:1.000000 
898  38237:1.000000 242414:1.000000 247283:1.000000 
899  38237:1.000000 
900  38237:1.000000 
901  38237:1.000000 
902  38237:1.000000 
903  38237:1.000000 
904  38237:4.000000 
905  38237:1.000000 138331:1.000000 180081:1.000000 
